snapped_lat,snapped_lon,status,walkscore,description,updated
40.431,-80.055,1,64,Somewhat Walkable,2014-12-18 04:59:44.128280
40.431,-80.0505,1,57,Somewhat Walkable,2014-03-24 15:52:27.509670
40.431,-80.0445,1,34,Car-Dependent,2014-12-27 11:31:38.599390
40.431,-80.04,1,26,Car-Dependent,2014-11-03 07:55:45.565190
40.431,-80.0355,1,17,Car-Dependent,2015-01-07 19:12:35.086470
40.431,-80.0295,1,12,Car-Dependent,2014-03-24 04:56:43.784390
40.431,-80.025,1,6,Car-Dependent,2015-01-01 02:16:16.087210
40.431,-80.0205,1,45,Car-Dependent,2014-09-29 15:02:00.084720
40.431,-80.0145,1,63,Somewhat Walkable,2015-01-07 19:12:32.777010
40.431,-80.01,1,78,Very Walkable,2014-11-11 19:21:42.523090
40.431,-80.0055,1,75,Very Walkable,2014-11-15 08:19:21.374590
40.431,-79.9995,1,67,Somewhat Walkable,2014-11-13 12:36:15.968930
40.431,-79.995,1,62,Somewhat Walkable,2014-03-17 21:27:23.570040
40.431,-79.9905,1,80,Very Walkable,2014-10-29 14:10:53.560330
40.431,-79.9845,1,88,Very Walkable,2014-08-06 21:05:52.932090
40.431,-79.98,1,90,Walker's Paradise,2014-11-10 20:02:44.375140
40.431,-79.9755,1,92,Walker's Paradise,2014-08-17 22:21:18.677000
40.431,-79.9695,1,77,Very Walkable,2014-03-18 05:17:51.757060
40.431,-79.965,1,81,Very Walkable,2014-03-17 21:29:21.686670
40.431,-79.9605,1,62,Somewhat Walkable,2014-12-23 10:17:30.423500
40.431,-79.9545,1,66,Somewhat Walkable,2014-11-28 13:00:17.504010
40.431,-79.95,1,24,Car-Dependent,2014-11-24 16:02:40.454380
40.431,-79.9455,1,10,Car-Dependent,2014-03-18 05:19:37.524910
40.431,-79.9395,1,38,Car-Dependent,2015-01-15 15:37:06.563460
40.431,-79.935,1,48,Car-Dependent,2015-01-07 19:19:05.442360
40.431,-79.9305,1,73,Very Walkable,2014-11-10 20:02:51.939130
40.431,-79.9245,1,90,Walker's Paradise,2014-09-29 14:52:02.874690
40.431,-79.92,1,86,Very Walkable,2014-09-25 10:11:35.859170
40.431,-79.9155,1,68,Somewhat Walkable,2014-10-01 02:37:10.369650
40.431,-79.9095,1,24,Car-Dependent,2014-03-17 21:24:56.380650
40.431,-79.905,1,7,Car-Dependent,2014-05-16 06:26:44.884260
40.437,-80.1,1,4,Car-Dependent,2014-03-24 15:56:39.547690
40.437,-80.0955,1,23,Car-Dependent,2014-03-24 15:51:18.899670
40.437,-80.0895,1,27,Car-Dependent,2014-12-22 02:31:16.487040
40.437,-80.085,1,10,Car-Dependent,2014-10-16 21:15:13.494010
40.437,-80.0805,1,32,Car-Dependent,2014-03-24 15:50:41.514340
40.437,-80.0745,1,57,Somewhat Walkable,2014-11-30 14:53:36.188280
40.437,-80.07,1,65,Somewhat Walkable,2014-09-04 08:55:04.968690
40.437,-80.0655,1,69,Somewhat Walkable,2014-08-08 14:18:06.410590
40.437,-80.0595,1,57,Somewhat Walkable,2014-12-18 21:27:12.696200
40.437,-80.055,1,40,Car-Dependent,2014-09-29 15:01:53.249230
40.437,-80.0505,1,55,Somewhat Walkable,2014-12-01 17:07:45.579530
40.437,-80.0445,1,32,Car-Dependent,2014-03-24 04:58:17.876440
40.437,-80.04,1,36,Car-Dependent,2014-12-28 15:59:01.890350
40.437,-80.0355,1,31,Car-Dependent,2014-07-09 00:40:16.613830
40.437,-80.0295,1,13,Car-Dependent,2014-03-18 01:40:19.016900
40.437,-80.025,1,36,Car-Dependent,2014-07-21 17:16:32.142210
40.437,-80.0205,1,47,Car-Dependent,2014-10-28 19:22:59.503360
40.437,-80.0145,1,59,Somewhat Walkable,2014-12-06 22:57:29.395170
40.437,-80.01,1,32,Car-Dependent,2014-03-18 01:45:09.211220
40.437,-80.0055,1,83,Very Walkable,2014-03-18 01:43:49.737340
40.437,-79.9995,1,97,Walker's Paradise,2014-09-16 17:07:00.797140
40.437,-79.995,1,94,Walker's Paradise,2014-09-16 09:22:05.063830
40.437,-79.9905,1,87,Very Walkable,2014-11-23 17:55:10.885060
40.437,-79.9845,1,83,Very Walkable,2014-12-16 15:11:01.906330
40.437,-79.98,1,78,Very Walkable,2014-12-13 13:23:23.744720
40.437,-79.9755,1,66,Somewhat Walkable,2014-09-25 10:11:39.938830
40.437,-79.9695,1,49,Car-Dependent,2014-12-06 11:03:16.554600
40.437,-79.965,1,78,Very Walkable,2014-12-25 08:55:02.279100
40.437,-79.9605,1,88,Very Walkable,2014-09-29 14:51:43.792760
40.437,-79.9545,1,90,Walker's Paradise,2014-09-26 20:14:04.266640
40.437,-79.95,1,73,Very Walkable,2015-01-07 04:06:37.828610
40.437,-79.9455,1,41,Car-Dependent,2014-03-17 21:35:22.752420
40.437,-79.9395,1,16,Car-Dependent,2014-03-17 21:27:31.626960
40.437,-79.935,1,43,Car-Dependent,2014-03-17 21:24:59.633080
40.437,-79.9305,1,72,Very Walkable,2014-10-19 20:09:29.778970
40.437,-79.9245,1,84,Very Walkable,2014-09-29 14:51:43.732380
40.437,-79.92,1,89,Very Walkable,2015-01-05 04:57:13.171260
40.437,-79.9155,1,77,Very Walkable,2014-10-03 01:42:24.292550
40.437,-79.9095,1,42,Car-Dependent,2014-09-29 14:51:46.579840
40.437,-79.905,1,24,Car-Dependent,2014-03-17 21:29:36.798690
40.4415,-80.1,1,6,Car-Dependent,2015-01-19 17:29:27.640310
40.4415,-80.0955,1,16,Car-Dependent,2014-03-24 15:56:49.807070
40.4415,-80.0895,1,29,Car-Dependent,2015-01-11 23:07:53.136670
40.4415,-80.085,1,23,Car-Dependent,2014-05-21 20:03:41.212760
40.4415,-80.0805,1,40,Car-Dependent,2014-07-13 20:48:10.680530
40.4415,-80.0745,1,53,Somewhat Walkable,2014-12-28 15:59:07.120750
40.4415,-80.07,1,50,Car-Dependent,2014-03-24 15:57:38.396290
40.4415,-80.0655,1,57,Somewhat Walkable,2014-09-17 23:41:55.067190
40.4415,-80.0595,1,40,Car-Dependent,2014-12-27 11:31:39.804600
40.4415,-80.055,1,36,Car-Dependent,2014-11-25 17:38:01.102400
40.4415,-80.0505,1,35,Car-Dependent,2014-11-18 20:20:52.341040
40.4415,-80.0445,1,41,Car-Dependent,2014-12-15 22:34:18.484330
40.4415,-80.04,1,43,Car-Dependent,2014-10-21 16:30:30.700160
40.4415,-80.0355,1,43,Car-Dependent,2014-12-20 10:52:50.321560
40.4415,-80.0295,1,16,Car-Dependent,2014-12-05 02:04:27.456060
40.4415,-80.025,1,22,Car-Dependent,2014-11-26 13:20:45.479210
40.4415,-80.0205,1,57,Somewhat Walkable,2014-08-30 04:46:13.588740
40.4415,-80.0145,1,62,Somewhat Walkable,2012-11-14 12:22:31.305660
40.4415,-80.01,1,66,Somewhat Walkable,2014-10-12 17:48:06.260960
40.4415,-80.0055,1,96,Walker's Paradise,2014-09-16 16:35:50.274790
40.4415,-79.9995,1,99,Walker's Paradise,2014-09-16 17:07:00.747190
40.4415,-79.995,1,99,Walker's Paradise,2014-09-16 09:21:51.421670
40.4415,-79.9905,1,87,Very Walkable,2014-06-01 23:06:58.005710
40.4415,-79.9845,1,85,Very Walkable,2014-08-21 03:01:49.351490
40.4415,-79.98,1,81,Very Walkable,2014-08-09 06:09:18.932710
40.4415,-79.9755,1,65,Somewhat Walkable,2014-03-17 21:32:46.132550
40.4415,-79.9695,1,48,Car-Dependent,2014-10-03 01:42:24.638690
40.4415,-79.965,1,77,Very Walkable,2014-09-26 20:14:02.979430
40.4415,-79.9605,1,93,Walker's Paradise,2014-10-12 06:36:14.929040
40.4415,-79.9545,1,95,Walker's Paradise,2014-12-29 21:25:25.142630
40.4415,-79.95,1,84,Very Walkable,2014-12-07 23:08:32.282190
40.4415,-79.9455,1,68,Somewhat Walkable,2014-11-23 17:55:14.531860
40.4415,-79.9395,1,62,Somewhat Walkable,2014-09-26 20:14:09.835320
40.4415,-79.935,1,45,Car-Dependent,2014-09-29 14:51:55.824560
40.4415,-79.9305,1,56,Somewhat Walkable,2014-09-25 10:11:33.825550
40.4415,-79.9245,1,86,Very Walkable,2014-11-15 08:04:35.141550
40.4415,-79.92,1,85,Very Walkable,2014-10-10 09:40:49.567330
40.4415,-79.9155,1,72,Very Walkable,2015-01-03 12:41:22.351030
40.4415,-79.9095,1,48,Car-Dependent,2014-03-18 05:18:44.853120
40.4415,-79.905,1,46,Car-Dependent,2014-03-18 05:18:30.049190
40.446,-80.1,1,17,Car-Dependent,2014-03-24 15:56:02.138350
40.446,-80.0955,1,20,Car-Dependent,2014-03-24 15:57:31.575230
40.446,-80.0895,1,7,Car-Dependent,2014-03-18 01:43:15.644880
40.446,-80.085,1,12,Car-Dependent,2014-12-22 02:31:16.157650
40.446,-80.0805,1,17,Car-Dependent,2014-10-21 16:30:21.659720
40.446,-80.0745,1,34,Car-Dependent,2014-12-29 21:38:05.130270
40.446,-80.07,1,34,Car-Dependent,2014-10-10 09:58:52.222730
40.446,-80.0655,1,36,Car-Dependent,2014-10-10 09:58:46.532030
40.446,-80.0595,1,23,Car-Dependent,2015-01-13 03:43:37.544290
40.446,-80.055,1,13,Car-Dependent,2014-11-14 15:59:44.064800
40.446,-80.0505,1,17,Car-Dependent,2014-11-11 19:21:45.717940
40.446,-80.0445,1,33,Car-Dependent,2015-01-19 17:29:28.159790
40.446,-80.04,1,33,Car-Dependent,2014-11-20 11:04:42.395620
40.446,-80.0355,1,27,Car-Dependent,2014-10-15 09:52:01.488610
40.446,-80.0295,1,24,Car-Dependent,2014-03-18 01:45:37.184910
40.446,-80.025,1,23,Car-Dependent,2014-03-18 01:45:44.913610
40.446,-80.0205,1,32,Car-Dependent,2014-04-05 21:17:53.744520
40.446,-80.0145,1,44,Car-Dependent,2014-10-17 21:40:32.482980
40.446,-80.01,1,50,Car-Dependent,2014-03-24 04:59:50.330620
40.446,-80.0055,1,83,Very Walkable,2014-05-21 20:03:59.445830
40.446,-79.9995,1,95,Walker's Paradise,2014-09-29 14:51:53.602180
40.446,-79.995,1,92,Walker's Paradise,2014-11-28 13:00:16.093960
40.446,-79.9905,1,81,Very Walkable,2014-10-23 15:04:50.834260
40.446,-79.9845,1,68,Somewhat Walkable,2014-12-10 14:55:45.642740
40.446,-79.98,1,77,Very Walkable,2014-10-15 09:10:10.360990
40.446,-79.9755,1,75,Very Walkable,2014-10-21 16:08:18.409480
40.446,-79.9695,1,58,Somewhat Walkable,2014-12-23 10:17:31.972480
40.446,-79.965,1,45,Car-Dependent,2014-10-16 21:14:34.492460
40.446,-79.9605,1,60,Somewhat Walkable,2014-10-15 09:10:10.514750
40.446,-79.9545,1,80,Very Walkable,2014-09-17 06:10:30.250000
40.446,-79.95,1,87,Very Walkable,2014-09-26 20:13:54.831010
40.446,-79.9455,1,73,Very Walkable,2014-04-10 22:50:45.709100
40.446,-79.9395,1,67,Somewhat Walkable,2014-12-01 17:07:07.367490
40.446,-79.935,1,51,Somewhat Walkable,2014-11-19 23:10:59.899130
40.446,-79.9305,1,62,Somewhat Walkable,2014-09-25 10:11:35.772790
40.446,-79.9245,1,69,Somewhat Walkable,2015-01-09 22:38:08.992890
40.446,-79.92,1,63,Somewhat Walkable,2014-10-01 02:37:14.821270
40.446,-79.9155,1,55,Somewhat Walkable,2014-12-09 10:11:46.336350
40.446,-79.9095,1,49,Car-Dependent,2014-10-13 05:50:09.469370
40.446,-79.905,1,58,Somewhat Walkable,2014-11-05 06:36:13.244180
40.452,-80.1,1,16,Car-Dependent,2014-03-24 15:54:51.221140
40.452,-80.0955,1,0,Car-Dependent,2014-03-18 01:40:13.350610
40.452,-80.0895,1,5,Car-Dependent,2014-03-18 01:41:40.692110
40.452,-80.085,1,6,Car-Dependent,2014-03-24 15:50:41.095400
40.452,-80.0805,1,31,Car-Dependent,2014-03-24 15:57:50.923320
40.452,-80.0745,1,6,Car-Dependent,2014-06-06 17:26:17.214350
40.452,-80.07,1,24,Car-Dependent,2014-10-23 15:03:46.814170
40.452,-80.0655,1,38,Car-Dependent,2014-09-26 20:16:38.043290
40.452,-80.0595,1,43,Car-Dependent,2014-12-02 00:48:45.547260
40.452,-80.055,1,48,Car-Dependent,2014-11-14 08:52:58.033940
40.452,-80.0505,1,39,Car-Dependent,2014-12-23 10:20:54.038470
40.452,-80.0445,1,14,Car-Dependent,2015-01-07 04:05:36.829810
40.452,-80.04,1,16,Car-Dependent,2014-03-18 01:44:03.910560
40.452,-80.0355,1,34,Car-Dependent,2014-03-24 04:58:29.881740
40.452,-80.0295,1,35,Car-Dependent,2014-12-08 16:52:01.331040
40.452,-80.025,1,63,Somewhat Walkable,2014-08-26 14:42:17.161830
40.452,-80.0205,1,79,Very Walkable,2014-10-06 18:14:20.905060
40.452,-80.0145,1,82,Very Walkable,2014-09-29 15:02:24.011040
40.452,-80.01,1,84,Very Walkable,2014-10-10 09:58:39.597150
40.452,-80.0055,1,83,Very Walkable,2014-10-06 18:14:36.534920
40.452,-79.9995,1,77,Very Walkable,2014-09-24 17:40:34.456390
40.452,-79.995,1,62,Somewhat Walkable,2014-05-27 02:55:50.526100
40.452,-79.9905,1,43,Car-Dependent,2014-03-18 05:18:57.789330
40.452,-79.9845,1,69,Somewhat Walkable,2014-10-06 17:15:40.990050
40.452,-79.98,1,74,Very Walkable,2014-03-17 21:32:50.295120
40.452,-79.9755,1,37,Car-Dependent,2014-12-14 21:49:30.029050
40.452,-79.9695,1,55,Somewhat Walkable,2015-01-01 18:19:50.108690
40.452,-79.965,1,44,Car-Dependent,2014-10-01 02:37:18.396780
40.452,-79.9605,1,48,Car-Dependent,2014-10-03 01:42:26.913700
40.452,-79.9545,1,80,Very Walkable,2014-10-12 06:36:18.742370
40.452,-79.95,1,85,Very Walkable,2014-10-01 02:37:06.937510
40.452,-79.9455,1,83,Very Walkable,2014-09-26 20:13:59.137650
40.452,-79.9395,1,88,Very Walkable,2014-11-21 16:29:22.873440
40.452,-79.935,1,94,Walker's Paradise,2014-12-29 21:25:24.521410
40.452,-79.9305,1,93,Walker's Paradise,2014-11-14 16:01:48.443920
40.452,-79.9245,1,75,Very Walkable,2014-09-26 20:14:02.274480
40.452,-79.92,1,62,Somewhat Walkable,2014-12-03 04:54:43.147830
40.452,-79.9155,1,55,Somewhat Walkable,2014-10-17 09:59:09.474220
40.452,-79.9095,1,63,Somewhat Walkable,2014-10-15 09:10:16.895840
40.452,-79.905,1,60,Somewhat Walkable,2014-10-06 17:15:02.050210
40.4565,-80.1,1,12,Car-Dependent,2014-03-24 15:50:31.397280
40.4565,-80.0955,1,0,Car-Dependent,2014-03-18 01:41:55.144140
40.4565,-80.0895,1,14,Car-Dependent,2014-03-18 01:41:23.542110
40.4565,-80.085,1,21,Car-Dependent,2014-03-18 01:47:25.279980
40.4565,-80.0805,1,23,Car-Dependent,2014-12-29 21:38:04.430910
40.4565,-80.0745,1,17,Car-Dependent,2014-11-24 16:04:54.002550
40.4565,-80.07,1,14,Car-Dependent,2014-11-01 18:29:09.507070
40.4565,-80.0655,1,37,Car-Dependent,2014-08-25 13:06:48.000260
40.4565,-80.0595,1,42,Car-Dependent,2014-07-28 12:56:33.717630
40.4565,-80.055,1,53,Somewhat Walkable,2014-11-26 03:25:10.418840
40.4565,-80.0505,1,45,Car-Dependent,2014-11-21 18:49:15.646210
40.4565,-80.0445,1,8,Car-Dependent,2014-07-18 01:21:13.176430
40.4565,-80.04,1,25,Car-Dependent,2014-03-18 01:41:23.034110
40.4565,-80.0355,1,26,Car-Dependent,2014-03-18 01:45:44.592640
40.4565,-80.0295,1,34,Car-Dependent,2014-07-31 12:22:23.119410
40.4565,-80.025,1,52,Somewhat Walkable,2014-12-03 22:15:39.074010
40.4565,-80.0205,1,74,Very Walkable,2014-10-16 21:15:11.978960
40.4565,-80.0145,1,83,Very Walkable,2014-09-25 10:23:14.752250
40.4565,-80.01,1,85,Very Walkable,2014-10-10 09:58:37.875180
40.4565,-80.0055,1,84,Very Walkable,2014-11-10 20:16:09.205540
40.4565,-79.9995,1,78,Very Walkable,2014-11-14 16:01:46.082510
40.4565,-79.995,1,73,Very Walkable,2014-09-26 20:14:10.022960
40.4565,-79.9905,1,61,Somewhat Walkable,2014-11-08 05:59:13.917450
40.4565,-79.9845,1,59,Somewhat Walkable,2014-03-18 05:17:45.437260
40.4565,-79.98,1,68,Somewhat Walkable,2014-11-08 05:59:14.177900
40.4565,-79.9755,1,69,Somewhat Walkable,2014-12-13 13:23:31.804670
40.4565,-79.9695,1,64,Somewhat Walkable,2014-11-14 21:21:50.847820
40.4565,-79.965,1,65,Somewhat Walkable,2014-10-03 01:42:35.253390
40.4565,-79.9605,1,59,Somewhat Walkable,2014-12-18 10:56:37.907070
40.4565,-79.9545,1,71,Very Walkable,2014-12-13 13:23:29.587080
40.4565,-79.95,1,75,Very Walkable,2014-12-29 21:25:20.987630
40.4565,-79.9455,1,78,Very Walkable,2014-10-21 16:08:01.497260
40.4565,-79.9395,1,91,Walker's Paradise,2014-09-17 23:45:52.023330
40.4565,-79.935,1,90,Very Walkable,2014-11-20 10:52:12.134530
40.4565,-79.9305,1,91,Walker's Paradise,2014-09-25 10:11:33.904420
40.4565,-79.9245,1,91,Walker's Paradise,2014-09-26 20:14:04.703580
40.4565,-79.92,1,86,Very Walkable,2014-10-10 09:41:05.839310
40.4565,-79.9155,1,81,Very Walkable,2014-10-03 01:42:35.096920
40.4565,-79.9095,1,63,Somewhat Walkable,2014-10-21 16:08:15.643740
40.4565,-79.905,1,64,Somewhat Walkable,2014-12-27 11:21:57.000710
40.461,-80.1,1,7,Car-Dependent,2014-03-24 15:58:16.633020
40.461,-80.0955,1,0,Car-Dependent,2014-03-18 01:46:36.081970
40.461,-80.0895,1,0,Car-Dependent,2014-03-18 01:46:01.047970
40.461,-80.085,1,9,Car-Dependent,2014-04-25 17:37:33.382150
40.461,-80.0805,1,23,Car-Dependent,2014-04-03 22:55:12.453740
40.461,-80.0745,1,37,Car-Dependent,2015-01-11 23:07:59.924870
40.461,-80.07,1,15,Car-Dependent,2014-03-18 01:42:09.501890
40.461,-80.0655,1,20,Car-Dependent,2014-12-11 23:24:09.971460
40.461,-80.0595,1,31,Car-Dependent,2014-03-18 01:42:39.741270
40.461,-80.055,1,68,Somewhat Walkable,2014-08-08 14:18:06.871660
40.461,-80.0505,1,51,Somewhat Walkable,2014-08-11 16:17:02.874400
40.461,-80.0445,1,25,Car-Dependent,2014-03-18 01:44:49.625680
40.461,-80.04,1,27,Car-Dependent,2014-03-18 01:43:19.224280
40.461,-80.0355,1,30,Car-Dependent,2014-04-03 22:55:28.596760
40.461,-80.0295,1,43,Car-Dependent,2014-04-20 21:11:01.937780
40.461,-80.025,1,25,Car-Dependent,2014-10-03 02:20:02.171290
40.461,-80.0205,1,51,Somewhat Walkable,2014-09-02 05:08:14.554440
40.461,-80.0145,1,65,Somewhat Walkable,2014-09-26 20:16:33.839790
40.461,-80.01,1,56,Somewhat Walkable,2014-12-29 21:38:06.304950
40.461,-80.0055,1,32,Car-Dependent,2014-11-26 03:25:10.076050
40.461,-79.9995,1,50,Somewhat Walkable,2014-03-24 04:26:41.051580
40.461,-79.995,1,35,Car-Dependent,2014-10-06 17:15:16.948840
40.461,-79.9905,1,50,Somewhat Walkable,2014-10-30 00:14:17.281380
40.461,-79.9845,1,45,Car-Dependent,2014-09-29 14:52:04.268520
40.461,-79.98,1,11,Car-Dependent,2014-09-29 14:51:51.645220
40.461,-79.9755,1,58,Somewhat Walkable,2014-03-17 21:31:54.517600
40.461,-79.9695,1,81,Very Walkable,2014-07-18 01:10:21.179430
40.461,-79.965,1,76,Very Walkable,2014-10-10 09:41:13.233530
40.461,-79.9605,1,57,Somewhat Walkable,2014-11-04 16:36:21.217500
40.461,-79.9545,1,83,Very Walkable,2014-12-06 04:15:16.448090
40.461,-79.95,1,92,Walker's Paradise,2014-10-12 06:36:16.293340
40.461,-79.9455,1,89,Very Walkable,2014-10-21 16:08:16.400440
40.461,-79.9395,1,86,Very Walkable,2014-11-19 23:10:59.598010
40.461,-79.935,1,86,Very Walkable,2014-10-10 09:41:23.797180
40.461,-79.9305,1,88,Very Walkable,2014-11-15 08:04:36.794100
40.461,-79.9245,1,92,Walker's Paradise,2014-10-06 17:15:17.161310
40.461,-79.92,1,85,Very Walkable,2014-10-12 06:36:16.116340
40.461,-79.9155,1,83,Very Walkable,2014-10-19 20:09:41.972000
40.461,-79.9095,1,72,Very Walkable,2014-12-06 04:15:14.605880
40.461,-79.905,1,52,Somewhat Walkable,2014-10-06 17:15:40.918840
40.467,-80.1,1,22,Car-Dependent,2014-10-12 06:39:14.014110
40.467,-80.0955,1,30,Car-Dependent,2014-03-24 15:50:25.370170
40.467,-80.0895,1,25,Car-Dependent,2014-03-24 15:50:28.756240
40.467,-80.085,1,17,Car-Dependent,2014-11-10 20:16:09.621290
40.467,-80.0805,1,43,Car-Dependent,2014-10-10 09:59:12.871760
40.467,-80.0745,1,62,Somewhat Walkable,2014-11-30 14:53:35.914880
40.467,-80.07,1,59,Somewhat Walkable,2014-10-15 09:51:58.036830
40.467,-80.0655,1,69,Somewhat Walkable,2014-10-06 18:15:05.822730
40.467,-80.0595,1,71,Very Walkable,2014-12-28 15:58:57.945090
40.467,-80.055,1,60,Somewhat Walkable,2014-03-24 15:54:09.816020
40.467,-80.0505,1,45,Car-Dependent,2012-11-14 13:07:30.638543
40.467,-80.0445,1,30,Car-Dependent,2014-03-18 01:45:42.807760
40.467,-80.04,1,11,Car-Dependent,2014-03-18 01:46:10.630250
40.467,-80.0355,1,47,Car-Dependent,2014-03-18 01:47:19.727560
40.467,-80.0295,1,49,Car-Dependent,2014-12-13 13:27:25.795320
40.467,-80.025,1,49,Car-Dependent,2015-01-01 07:44:48.583710
40.467,-80.0205,1,28,Car-Dependent,2014-10-06 18:14:29.097480
40.467,-80.0145,1,40,Car-Dependent,2014-08-18 23:37:17.839790
40.467,-80.01,1,54,Somewhat Walkable,2014-08-27 20:37:44.536480
40.467,-80.0055,1,35,Car-Dependent,2014-10-21 16:30:22.206680
40.467,-79.9995,1,13,Car-Dependent,2014-11-10 20:02:46.581050
40.467,-79.995,1,39,Car-Dependent,2014-10-16 21:14:32.518770
40.467,-79.9905,1,46,Car-Dependent,2014-10-01 02:37:04.034510
40.467,-79.9845,1,43,Car-Dependent,2014-10-06 17:15:28.628890
40.467,-79.98,1,55,Somewhat Walkable,2014-12-29 21:25:19.231650
40.467,-79.9755,1,27,Car-Dependent,2015-01-10 18:55:42.335820
40.467,-79.9695,1,67,Somewhat Walkable,2014-05-16 06:26:08.125750
40.467,-79.965,1,88,Very Walkable,2014-12-01 17:07:07.149590
40.467,-79.9605,1,84,Very Walkable,2014-09-29 14:51:57.975210
40.467,-79.9545,1,89,Very Walkable,2014-11-20 10:52:14.055540
40.467,-79.95,1,82,Very Walkable,2014-10-29 00:39:25.726950
40.467,-79.9455,1,79,Very Walkable,2014-11-14 08:51:03.267650
40.467,-79.9395,1,77,Very Walkable,2014-12-25 08:54:58.879260
40.467,-79.935,1,76,Very Walkable,2014-08-19 16:03:06.709090
40.467,-79.9305,1,71,Very Walkable,2014-08-16 15:49:32.482200
40.467,-79.9245,1,73,Very Walkable,2014-10-29 18:06:51.885840
40.467,-79.92,1,70,Somewhat Walkable,2014-09-26 20:13:49.355200
40.467,-79.9155,1,59,Somewhat Walkable,2014-11-20 10:52:12.114500
40.467,-79.9095,1,42,Car-Dependent,2014-10-15 09:10:03.975420
40.467,-79.905,1,39,Car-Dependent,2014-10-10 09:40:59.085700
40.4715,-80.1,1,30,Car-Dependent,2014-12-07 05:44:31.069520
40.4715,-80.0955,1,22,Car-Dependent,2014-03-24 15:58:24.620930
40.4715,-80.0895,1,24,Car-Dependent,2014-10-01 03:34:40.511980
40.4715,-80.085,1,27,Car-Dependent,2014-05-29 19:06:34.421320
40.4715,-80.0805,1,56,Somewhat Walkable,2014-08-19 18:14:26.546710
40.4715,-80.0745,1,72,Very Walkable,2015-01-18 05:22:59.432470
40.4715,-80.07,1,69,Somewhat Walkable,2014-11-10 20:15:55.801580
40.4715,-80.0655,1,66,Somewhat Walkable,2014-10-17 09:36:30.036290
40.4715,-80.0595,1,62,Somewhat Walkable,2014-05-16 06:29:45.643720
40.4715,-80.055,1,41,Car-Dependent,2014-12-04 15:14:39.766450
40.4715,-80.0505,1,23,Car-Dependent,2014-03-24 15:57:46.436580
40.4715,-80.0445,1,13,Car-Dependent,2014-03-18 01:45:23.321840
40.4715,-80.04,1,28,Car-Dependent,2014-06-28 17:20:20.551780
40.4715,-80.0355,1,35,Car-Dependent,2014-10-03 02:19:56.647370
40.4715,-80.0295,1,46,Car-Dependent,2014-09-26 20:16:22.716860
40.4715,-80.025,1,39,Car-Dependent,2014-03-24 04:58:29.771840
40.4715,-80.0205,1,41,Car-Dependent,2014-03-24 04:57:25.047740
40.4715,-80.0145,1,37,Car-Dependent,2014-11-26 03:25:10.183620
40.4715,-80.01,1,36,Car-Dependent,2014-10-10 09:58:52.397630
40.4715,-80.0055,1,33,Car-Dependent,2014-04-25 17:37:36.832060
40.4715,-79.9995,1,9,Car-Dependent,2014-03-24 04:26:26.099520
40.4715,-79.995,1,11,Car-Dependent,2014-12-26 10:50:36.158760
40.4715,-79.9905,1,43,Car-Dependent,2014-03-24 04:27:27.994120
40.4715,-79.9845,1,33,Car-Dependent,2014-10-27 18:23:35.436590
40.4715,-79.98,1,40,Car-Dependent,2015-01-08 19:42:15.875160
40.4715,-79.9755,1,28,Car-Dependent,2014-03-24 15:06:03.843780
40.4715,-79.9695,1,66,Somewhat Walkable,2012-11-14 11:19:29.125407
40.4715,-79.965,1,75,Very Walkable,2014-12-01 17:07:05.830060
40.4715,-79.9605,1,80,Very Walkable,2014-09-24 17:40:35.154630
40.4715,-79.9545,1,71,Very Walkable,2014-11-25 17:29:00.136240
40.4715,-79.95,1,60,Somewhat Walkable,2014-03-18 05:19:31.200010
40.4715,-79.9455,1,33,Car-Dependent,2014-12-31 06:52:07.948970
40.4715,-79.9395,1,44,Car-Dependent,2014-08-13 00:54:26.413290
40.4715,-79.935,1,29,Car-Dependent,2014-10-23 15:05:07.954590
40.4715,-79.9305,1,41,Car-Dependent,2014-09-29 14:51:49.820300
40.4715,-79.9245,1,64,Somewhat Walkable,2014-09-29 14:51:36.903950
40.4715,-79.92,1,68,Somewhat Walkable,2014-09-26 20:13:49.728760
40.4715,-79.9155,1,56,Somewhat Walkable,2015-01-19 17:29:00.370320
40.4715,-79.9095,1,19,Car-Dependent,2014-03-17 21:27:10.709540
40.4715,-79.905,1,14,Car-Dependent,2014-04-25 16:11:10.725900
40.476,-80.1,1,46,Car-Dependent,2014-10-23 15:03:26.566740
40.476,-80.0955,1,33,Car-Dependent,2014-08-20 14:19:34.367230
40.476,-80.0895,1,11,Car-Dependent,2014-11-14 21:23:47.566270
40.476,-80.085,1,41,Car-Dependent,2014-10-30 10:45:47.470140
40.476,-80.0805,1,55,Somewhat Walkable,2014-12-14 21:49:33.704870
40.476,-80.0745,1,65,Somewhat Walkable,2015-01-17 00:39:55.635200
40.476,-80.07,1,44,Car-Dependent,2014-09-26 20:16:28.552180
40.476,-80.0655,1,62,Somewhat Walkable,2014-10-10 09:59:17.569490
40.476,-80.0595,1,51,Somewhat Walkable,2014-12-26 10:49:38.745260
40.476,-80.055,1,39,Car-Dependent,2014-11-28 13:15:25.988220
40.476,-80.0505,1,24,Car-Dependent,2014-06-04 07:53:41.772740
40.476,-80.0445,1,36,Car-Dependent,2014-03-18 01:42:50.190090
40.476,-80.04,1,38,Car-Dependent,2014-10-06 18:14:34.257630
40.476,-80.0355,1,40,Car-Dependent,2014-10-03 02:19:59.517020
